Subway Entrance,Subway Entrance Latitude,Subway Entrance Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Birchall Ave & Sagamore St at NW corner,40.84916900104506,-73.86835600032798,Bronx Park East,40.849163776127924,-73.86845298749513,Park
Birchall Ave & Sagamore St at NW corner,40.84916900104506,-73.86835600032798,Park Billiards,40.85097033138885,-73.86779189606801,Pool Hall
Birchall Ave & Sagamore St at NW corner,40.84916900104506,-73.86835600032798,Morris Park Pizza,40.844961992094355,-73.867605559151,Pizza Place
Birchall Ave & Sagamore St at NW corner,40.84916900104506,-73.86835600032798,New Morris Deli,40.84652921587026,-73.86387374550078,Deli / Bodega
Birchall Ave & Sagamore St at NW corner,40.84916900104506,-73.86835600032798,Cafe Colonial,40.85249479589834,-73.86765418322204,Spanish Restaurant
Birchall Ave & Sagamore St at NW corner,40.84916900104506,-73.86835600032798,Anthony's Pizza,40.84526932730098,-73.86609972700784,Pizza Place
Birchall Ave & Sagamore St at NW corner,40.84916900104506,-73.86835600032798,Dunkin Donuts,40.84534574587194,-73.86594183933315,Donut Shop
Birchall Ave & Sagamore St at NW corner,40.84916900104506,-73.86835600032798,Istanbul Cafe,40.84753966208403,-73.8674130797059,Hookah Bar
Birchall Ave & Sagamore St at NW corner,40.84916900104506,-73.86835600032798,Staples,40.8520502,-73.8674958,Paper / Office Supplies Store
Birchall Ave & Sagamore St at NW corner,40.84916900104506,-73.86835600032798,Bronxdale Deli Grocery,40.849786931144145,-73.86474901931054,Deli / Bodega
Birchall Ave & Sagamore St at NW corner,40.84916900104506,-73.86835600032798,wallace avenue,40.84851836136707,-73.86416326910829,Moving Target
Birchall Ave & Sagamore St at NW corner,40.84916900104506,-73.86835600032798,The Grill House,40.849630870131705,-73.86407138656517,Middle Eastern Restaurant
Birchall Ave & Sagamore St at NW corner,40.84916900104506,-73.86835600032798,Artistic Nail,40.849505,-73.863579,Cosmetics Shop
Birchall Ave & Sagamore St at NW corner,40.84916900104506,-73.86835600032798,Ronald Pitusa Bakery,40.845735,-73.866306,Bakery
Birchall Ave & Sagamore St at NW corner,40.84916900104506,-73.86835600032798,La Lupita,40.85191148706579,-73.86485238681199,Latin American Restaurant
Birchall Ave & Sagamore St at NW corner,40.84916900104506,-73.86835600032798,New Wallace Grocery,40.85221704046008,-73.8650040880691,Deli / Bodega
Birchall Ave & Sagamore St at NW corner,40.84916900104506,-73.86835600032798,Brady Courtyard,40.85222246761083,-73.86498668386571,Garden
Birchall Ave & Sagamore St at NW corner,40.84916900104506,-73.86835600032798,FLATLINE SKATESHOP,40.84546462336427,-73.86609853518799,Board Shop
Birchall Ave & Sagamore St at NW corner,40.84916900104506,-73.86835600032798,Transformas Barber Shop,40.84515159195178,-73.86681676917212,Cosmetics Shop
Birchall Ave & Sagamore St at NW corner,40.84916900104506,-73.86835600032798,Best Way Mini Market,40.84516330515872,-73.86660543298116,Deli / Bodega
Birchall Ave & Sagamore St at NW corner,40.84916900104506,-73.86835600032798,MTA 21 bus Morris Park & White Plains Road,40.845188407761334,-73.86640863539868,Bus Station
Birchall Ave & Sagamore St at NW corner,40.84916900104506,-73.86835600032798,Golden Eagle II,40.84517550929076,-73.86641555260377,Diner
Birchall Ave & Sagamore St at NW corner,40.84916900104506,-73.86835600032798,Happy Garden,40.845421,-73.8656598329544,Chinese Restaurant
Birchall Ave & Sagamore St at NW corner,40.84916900104506,-73.86835600032798,El Nuevo Pollo Sabroso #2,40.84493950211403,-73.86753992275649,Spanish Restaurant
Birchall Ave & Sagamore St at NW corner,40.84916900104506,-73.86835600032798,3D Deli Grocery,40.84652668925989,-73.86390534155443,Deli / Bodega
Birchall Ave & Sagamore St at NW corner,40.84916900104506,-73.86835600032798,Chicken N Ribs,40.8465213186058,-73.8638932997174,BBQ Joint
Birchall Ave & Sagamore St at NW corner,40.84916900104506,-73.86835600032798,E & J Liquor Inc.,40.84528755284558,-73.86563912656847,Liquor Store
Birchall Ave & Sagamore St at NW corner,40.84916900104506,-73.86835600032798,Morris Park Boxing Club,40.8447579601799,-73.86804163032826,Gym
Birchall Ave & Sagamore St at NE corner,40.84912800131844,-73.86821300022677,Bronx Park East,40.849163776127924,-73.86845298749513,Park
Birchall Ave & Sagamore St at NE corner,40.84912800131844,-73.86821300022677,Park Billiards,40.85097033138885,-73.86779189606801,Pool Hall
Birchall Ave & Sagamore St at NE corner,40.84912800131844,-73.86821300022677,Morris Park Pizza,40.844961992094355,-73.867605559151,Pizza Place
Birchall Ave & Sagamore St at NE corner,40.84912800131844,-73.86821300022677,New Morris Deli,40.84652921587026,-73.86387374550078,Deli / Bodega
Birchall Ave & Sagamore St at NE corner,40.84912800131844,-73.86821300022677,Cafe Colonial,40.85249479589834,-73.86765418322204,Spanish Restaurant
Birchall Ave & Sagamore St at NE corner,40.84912800131844,-73.86821300022677,Anthony's Pizza,40.84526932730098,-73.86609972700784,Pizza Place
Birchall Ave & Sagamore St at NE corner,40.84912800131844,-73.86821300022677,Dunkin Donuts,40.84534574587194,-73.86594183933315,Donut Shop
Birchall Ave & Sagamore St at NE corner,40.84912800131844,-73.86821300022677,Istanbul Cafe,40.84753966208403,-73.8674130797059,Hookah Bar
Birchall Ave & Sagamore St at NE corner,40.84912800131844,-73.86821300022677,Staples,40.8520502,-73.8674958,Paper / Office Supplies Store
Birchall Ave & Sagamore St at NE corner,40.84912800131844,-73.86821300022677,Bronxdale Deli Grocery,40.849786931144145,-73.86474901931054,Deli / Bodega
Birchall Ave & Sagamore St at NE corner,40.84912800131844,-73.86821300022677,wallace avenue,40.84851836136707,-73.86416326910829,Moving Target
Birchall Ave & Sagamore St at NE corner,40.84912800131844,-73.86821300022677,The Grill House,40.849630870131705,-73.86407138656517,Middle Eastern Restaurant
Birchall Ave & Sagamore St at NE corner,40.84912800131844,-73.86821300022677,Artistic Nail,40.849505,-73.863579,Cosmetics Shop
Birchall Ave & Sagamore St at NE corner,40.84912800131844,-73.86821300022677,Ronald Pitusa Bakery,40.845735,-73.866306,Bakery
Birchall Ave & Sagamore St at NE corner,40.84912800131844,-73.86821300022677,La Lupita,40.85191148706579,-73.86485238681199,Latin American Restaurant
Birchall Ave & Sagamore St at NE corner,40.84912800131844,-73.86821300022677,New Wallace Grocery,40.85221704046008,-73.8650040880691,Deli / Bodega
Birchall Ave & Sagamore St at NE corner,40.84912800131844,-73.86821300022677,Brady Courtyard,40.85222246761083,-73.86498668386571,Garden
Birchall Ave & Sagamore St at NE corner,40.84912800131844,-73.86821300022677,FLATLINE SKATESHOP,40.84546462336427,-73.86609853518799,Board Shop
Birchall Ave & Sagamore St at NE corner,40.84912800131844,-73.86821300022677,Transformas Barber Shop,40.84515159195178,-73.86681676917212,Cosmetics Shop
Birchall Ave & Sagamore St at NE corner,40.84912800131844,-73.86821300022677,Best Way Mini Market,40.84516330515872,-73.86660543298116,Deli / Bodega
Birchall Ave & Sagamore St at NE corner,40.84912800131844,-73.86821300022677,3D Deli Grocery,40.84652668925989,-73.86390534155443,Deli / Bodega
Birchall Ave & Sagamore St at NE corner,40.84912800131844,-73.86821300022677,MTA 21 bus Morris Park & White Plains Road,40.845188407761334,-73.86640863539868,Bus Station
Birchall Ave & Sagamore St at NE corner,40.84912800131844,-73.86821300022677,Golden Eagle II,40.84517550929076,-73.86641555260377,Diner
Birchall Ave & Sagamore St at NE corner,40.84912800131844,-73.86821300022677,Happy Garden,40.845421,-73.8656598329544,Chinese Restaurant
Birchall Ave & Sagamore St at NE corner,40.84912800131844,-73.86821300022677,Chicken N Ribs,40.8465213186058,-73.8638932997174,BBQ Joint
Birchall Ave & Sagamore St at NE corner,40.84912800131844,-73.86821300022677,El Nuevo Pollo Sabroso #2,40.84493950211403,-73.86753992275649,Spanish Restaurant
Birchall Ave & Sagamore St at NE corner,40.84912800131844,-73.86821300022677,E & J Liquor Inc.,40.84528755284558,-73.86563912656847,Liquor Store
Birchall Ave & Sagamore St at NE corner,40.84912800131844,-73.86821300022677,Morris Park Boxing Club,40.8447579601799,-73.86804163032826,Gym
Morris Park Ave & 180th St at NW corner,40.84122300105249,-73.87349900050798,River Park,40.84306197093502,-73.87752023628035,Park
Morris Park Ave & 180th St at NW corner,40.84122300105249,-73.87349900050798,Jimbo's Hamburger Palace,40.839217439995124,-73.87803216408489,Diner
Morris Park Ave & 180th St at NW corner,40.84122300105249,-73.87349900050798,Wild Asia Monorail,40.84528529800098,-73.87578803131166,Zoo
Morris Park Ave & 180th St at NW corner,40.84122300105249,-73.87349900050798,Dunkin Donuts,40.84010119902915,-73.87664166750253,Donut Shop
Morris Park Ave & 180th St at NW corner,40.84122300105249,-73.87349900050798,NYCT - East 180th Street Yard/Unionport Yard,40.842245520734885,-73.87246697643748,Metro Station
Morris Park Ave & 180th St at NW corner,40.84122300105249,-73.87349900050798,MTA Subway - E 180th St (2/5),40.84195119062317,-73.87352406978607,Metro Station
Morris Park Ave & 180th St at NW corner,40.84122300105249,-73.87349900050798,Clean Jeans Dry Cleaners,40.840219,-73.870809,Dry Cleaner
Morris Park Ave & 180th St at NW corner,40.84122300105249,-73.87349900050798,Twins Bar & Lounge,40.83976953164503,-73.87055474301826,Nightclub
Morris Park Ave & 180th St at NW corner,40.84122300105249,-73.87349900050798,Q44 Bus Stop,40.840008791744985,-73.87850790366784,Bus Station
Morris Park Ave & 180th St at NW corner,40.84122300105249,-73.87349900050798,Asia Gate,40.84444358939004,-73.87733074138687,Zoo
Morris Park Ave & 180th St at NW corner,40.84122300105249,-73.87349900050798,MTA Regional Bus Depot - West Farms,40.83845935727748,-73.87797961707979,Bus Station
Morris Park Ave & 180th St at NW corner,40.84122300105249,-73.87349900050798,Pioneer Supermarket,40.84079810986241,-73.87939745627696,Supermarket
Boston Rd & 178th St at SW corner,40.84081500075867,-73.87962300013866,Jimbo's Hamburger Palace,40.839217439995124,-73.87803216408489,Diner
Boston Rd & 178th St at SW corner,40.84081500075867,-73.87962300013866,River Park,40.84306197093502,-73.87752023628035,Park
Boston Rd & 178th St at SW corner,40.84081500075867,-73.87962300013866,Stop & Shop,40.838213418233,-73.88385996222496,Supermarket
Boston Rd & 178th St at SW corner,40.84081500075867,-73.87962300013866,Tropicana Theatere & Lounge,40.83740441148761,-73.87792219453874,Lounge
Boston Rd & 178th St at SW corner,40.84081500075867,-73.87962300013866,Subway Restaurant,40.84089660644531,-73.87959289550781,Sandwich Place
Boston Rd & 178th St at SW corner,40.84081500075867,-73.87962300013866,Domino's Pizza,40.84194916148795,-73.8836145401001,Pizza Place
Boston Rd & 178th St at SW corner,40.84081500075867,-73.87962300013866,GameStop,40.837857738527404,-73.88403185848986,Video Game Store
Boston Rd & 178th St at SW corner,40.84081500075867,-73.87962300013866,Liqour & Wine Warehouse,40.83764695176369,-73.88359906312165,Liquor Store
Boston Rd & 178th St at SW corner,40.84081500075867,-73.87962300013866,Family Dollar,40.841417,-73.883174,Discount Store
Boston Rd & 178th St at SW corner,40.84081500075867,-73.87962300013866,Dunkin Donuts,40.84010119902915,-73.87664166750253,Donut Shop
Boston Rd & 178th St at SW corner,40.84081500075867,-73.87962300013866,Chase Bank,40.837821697277214,-73.88288762698363,Bank
Boston Rd & 178th St at SW corner,40.84081500075867,-73.87962300013866,Dippin Dots,40.84159269746876,-73.87954150374226,Ice Cream Shop
Boston Rd & 178th St at SW corner,40.84081500075867,-73.87962300013866,Pioneer Supermarket,40.84079810986241,-73.87939745627696,Supermarket
Boston Rd & 178th St at SW corner,40.84081500075867,-73.87962300013866,Q44 Bus Stop,40.840008791744985,-73.87850790366784,Bus Station
Boston Rd & 178th St at SW corner,40.84081500075867,-73.87962300013866,M.A.C. @ Grand Central Terminal,40.84008417671589,-73.88046599696642,Cosmetics Shop
Boston Rd & 178th St at SW corner,40.84081500075867,-73.87962300013866,Tito’s,40.84097693213648,-73.87980564510866,Food Truck
Boston Rd & 178th St at SW corner,40.84081500075867,-73.87962300013866,Howard Johnson Hotel,40.83974935491521,-73.88121159554369,Hostel
Boston Rd & 178th St at SW corner,40.84081500075867,-73.87962300013866,Food Hai,40.840579,-73.87948,Chinese Restaurant
Boston Rd & 178th St at SW corner,40.84081500075867,-73.87962300013866,MTA Regional Bus Depot - West Farms,40.83845935727748,-73.87797961707979,Bus Station
Boston Rd & 178th St at SW corner,40.84081500075867,-73.87962300013866,Chinatown,40.84146754232078,-73.88313609264463,Asian Restaurant
Boston Rd & 178th St at SW corner,40.84081500075867,-73.87962300013866,Family Department Store,40.841618300920736,-73.88334855030676,Department Store
Boston Rd & 178th St at SW corner,40.84081500075867,-73.87962300013866,Alitalia Pizzeria Restaurant,40.840023326199095,-73.87585497185644,Pizza Place
Boston Rd & 178th St at SW corner,40.84081500075867,-73.87962300013866,"MTA MaBSTOA Bus at East 180th St & Devoe Ave: (Bx9, Q44 Last Stop)",40.84207699688499,-73.87606143951416,Bus Station
Boston Rd & 178th St at SW corner,40.84081500075867,-73.87962300013866,Prospect Coffee Shop,40.83757698149015,-73.88083923833605,Coffee Shop
Boston Rd & 178th St at SW corner,40.84081500075867,-73.87962300013866,Showtime Basketball Courts,40.83702558134896,-73.87958744139678,Basketball Court
Boston Rd & 178th St at SW corner,40.84081500075867,-73.87962300013866,Vidalia Park,40.84434023892913,-73.88150645421123,Park
Boston Rd & 178th St at SW corner,40.84081500075867,-73.87962300013866,Asia Gate,40.84444358939004,-73.87733074138687,Zoo
Boston Rd & 178th St at SW corner,40.84081500075867,-73.87962300013866,Nature Trek,40.84480986624829,-73.87814013902106,Zoo Exhibit
Boston Rd & 178th St at SW corner,40.84081500075867,-73.87962300013866,MTA MaBSTOA Bus Bx21 / Bx40 / Bx42 / BxM10 at East Tremont & Morris Park Avenues,40.84007616537736,-73.87381643925367,Bus Line
Boston Rd & E Tremont Ave at NW corner,40.840434000875874,-73.88000500027815,Jimbo's Hamburger Palace,40.839217439995124,-73.87803216408489,Diner
Boston Rd & E Tremont Ave at NW corner,40.840434000875874,-73.88000500027815,River Park,40.84306197093502,-73.87752023628035,Park
Boston Rd & E Tremont Ave at NW corner,40.840434000875874,-73.88000500027815,Stop & Shop,40.838213418233,-73.88385996222496,Supermarket
Boston Rd & E Tremont Ave at NW corner,40.840434000875874,-73.88000500027815,Tropicana Theatere & Lounge,40.83740441148761,-73.87792219453874,Lounge
Boston Rd & E Tremont Ave at NW corner,40.840434000875874,-73.88000500027815,Subway Restaurant,40.84089660644531,-73.87959289550781,Sandwich Place
Boston Rd & E Tremont Ave at NW corner,40.840434000875874,-73.88000500027815,Domino's Pizza,40.84194916148795,-73.8836145401001,Pizza Place
Boston Rd & E Tremont Ave at NW corner,40.840434000875874,-73.88000500027815,GameStop,40.837857738527404,-73.88403185848986,Video Game Store
Boston Rd & E Tremont Ave at NW corner,40.840434000875874,-73.88000500027815,Liqour & Wine Warehouse,40.83764695176369,-73.88359906312165,Liquor Store
Boston Rd & E Tremont Ave at NW corner,40.840434000875874,-73.88000500027815,GNC,40.83801049296167,-73.88427972793579,Supplement Shop
Boston Rd & E Tremont Ave at NW corner,40.840434000875874,-73.88000500027815,Family Dollar,40.841417,-73.883174,Discount Store
Boston Rd & E Tremont Ave at NW corner,40.840434000875874,-73.88000500027815,T-Mobile,40.83773214613103,-73.88460360467434,Mobile Phone Shop
Boston Rd & E Tremont Ave at NW corner,40.840434000875874,-73.88000500027815,Dunkin Donuts,40.84010119902915,-73.87664166750253,Donut Shop
Boston Rd & E Tremont Ave at NW corner,40.840434000875874,-73.88000500027815,Chase Bank,40.837821697277214,-73.88288762698363,Bank
Boston Rd & E Tremont Ave at NW corner,40.840434000875874,-73.88000500027815,Subway,40.837799501349714,-73.88411575659069,Sandwich Place
Boston Rd & E Tremont Ave at NW corner,40.840434000875874,-73.88000500027815,Dippin Dots,40.84159269746876,-73.87954150374226,Ice Cream Shop
Boston Rd & E Tremont Ave at NW corner,40.840434000875874,-73.88000500027815,Pioneer Supermarket,40.84079810986241,-73.87939745627696,Supermarket
Boston Rd & E Tremont Ave at NW corner,40.840434000875874,-73.88000500027815,Q44 Bus Stop,40.840008791744985,-73.87850790366784,Bus Station
Boston Rd & E Tremont Ave at NW corner,40.840434000875874,-73.88000500027815,M.A.C. @ Grand Central Terminal,40.84008417671589,-73.88046599696642,Cosmetics Shop
Boston Rd & E Tremont Ave at NW corner,40.840434000875874,-73.88000500027815,Tito’s,40.84097693213648,-73.87980564510866,Food Truck
Boston Rd & E Tremont Ave at NW corner,40.840434000875874,-73.88000500027815,Howard Johnson Hotel,40.83974935491521,-73.88121159554369,Hostel
Boston Rd & E Tremont Ave at NW corner,40.840434000875874,-73.88000500027815,Food Hai,40.840579,-73.87948,Chinese Restaurant
Boston Rd & E Tremont Ave at NW corner,40.840434000875874,-73.88000500027815,Foot Locker,40.8378913,-73.8845068,Shoe Store
Boston Rd & E Tremont Ave at NW corner,40.840434000875874,-73.88000500027815,MTA Regional Bus Depot - West Farms,40.83845935727748,-73.87797961707979,Bus Station
Boston Rd & E Tremont Ave at NW corner,40.840434000875874,-73.88000500027815,Chinatown,40.84146754232078,-73.88313609264463,Asian Restaurant
Boston Rd & E Tremont Ave at NW corner,40.840434000875874,-73.88000500027815,Family Department Store,40.841618300920736,-73.88334855030676,Department Store
Boston Rd & E Tremont Ave at NW corner,40.840434000875874,-73.88000500027815,Prospect Coffee Shop,40.83757698149015,-73.88083923833605,Coffee Shop
Boston Rd & E Tremont Ave at NW corner,40.840434000875874,-73.88000500027815,Alitalia Pizzeria Restaurant,40.840023326199095,-73.87585497185644,Pizza Place
Boston Rd & E Tremont Ave at NW corner,40.840434000875874,-73.88000500027815,"MTA MaBSTOA Bus at East 180th St & Devoe Ave: (Bx9, Q44 Last Stop)",40.84207699688499,-73.87606143951416,Bus Station
Boston Rd & E Tremont Ave at NW corner,40.840434000875874,-73.88000500027815,Showtime Basketball Courts,40.83702558134896,-73.87958744139678,Basketball Court
Boston Rd & E Tremont Ave at NW corner,40.840434000875874,-73.88000500027815,Vidalia Park,40.84434023892913,-73.88150645421123,Park
Boston Rd & E Tremont Ave at NW corner,40.840434000875874,-73.88000500027815,"New Horizon Dental, P.C.",40.83750999999999,-73.8842114,Dentist's Office
Boston Rd & E Tremont Ave at NW corner,40.840434000875874,-73.88000500027815,Asia Gate,40.84444358939004,-73.87733074138687,Zoo
Boston Rd & E Tremont Ave at NE corner,40.84035400111976,-73.87983300021861,Jimbo's Hamburger Palace,40.839217439995124,-73.87803216408489,Diner
Boston Rd & E Tremont Ave at NE corner,40.84035400111976,-73.87983300021861,River Park,40.84306197093502,-73.87752023628035,Park
Boston Rd & E Tremont Ave at NE corner,40.84035400111976,-73.87983300021861,Stop & Shop,40.838213418233,-73.88385996222496,Supermarket
Boston Rd & E Tremont Ave at NE corner,40.84035400111976,-73.87983300021861,Tropicana Theatere & Lounge,40.83740441148761,-73.87792219453874,Lounge
Boston Rd & E Tremont Ave at NE corner,40.84035400111976,-73.87983300021861,Subway Restaurant,40.84089660644531,-73.87959289550781,Sandwich Place
Boston Rd & E Tremont Ave at NE corner,40.84035400111976,-73.87983300021861,GameStop,40.837857738527404,-73.88403185848986,Video Game Store
Boston Rd & E Tremont Ave at NE corner,40.84035400111976,-73.87983300021861,Domino's Pizza,40.84194916148795,-73.8836145401001,Pizza Place
Boston Rd & E Tremont Ave at NE corner,40.84035400111976,-73.87983300021861,Liqour & Wine Warehouse,40.83764695176369,-73.88359906312165,Liquor Store
Boston Rd & E Tremont Ave at NE corner,40.84035400111976,-73.87983300021861,GNC,40.83801049296167,-73.88427972793579,Supplement Shop
Boston Rd & E Tremont Ave at NE corner,40.84035400111976,-73.87983300021861,Family Dollar,40.841417,-73.883174,Discount Store
Boston Rd & E Tremont Ave at NE corner,40.84035400111976,-73.87983300021861,Dunkin Donuts,40.84010119902915,-73.87664166750253,Donut Shop
Boston Rd & E Tremont Ave at NE corner,40.84035400111976,-73.87983300021861,T-Mobile,40.83773214613103,-73.88460360467434,Mobile Phone Shop
Boston Rd & E Tremont Ave at NE corner,40.84035400111976,-73.87983300021861,Chase Bank,40.837821697277214,-73.88288762698363,Bank
Boston Rd & E Tremont Ave at NE corner,40.84035400111976,-73.87983300021861,Subway,40.837799501349714,-73.88411575659069,Sandwich Place
Boston Rd & E Tremont Ave at NE corner,40.84035400111976,-73.87983300021861,Dippin Dots,40.84159269746876,-73.87954150374226,Ice Cream Shop
Boston Rd & E Tremont Ave at NE corner,40.84035400111976,-73.87983300021861,Pioneer Supermarket,40.84079810986241,-73.87939745627696,Supermarket
Boston Rd & E Tremont Ave at NE corner,40.84035400111976,-73.87983300021861,Q44 Bus Stop,40.840008791744985,-73.87850790366784,Bus Station
Boston Rd & E Tremont Ave at NE corner,40.84035400111976,-73.87983300021861,M.A.C. @ Grand Central Terminal,40.84008417671589,-73.88046599696642,Cosmetics Shop
Boston Rd & E Tremont Ave at NE corner,40.84035400111976,-73.87983300021861,Tito’s,40.84097693213648,-73.87980564510866,Food Truck
Boston Rd & E Tremont Ave at NE corner,40.84035400111976,-73.87983300021861,Howard Johnson Hotel,40.83974935491521,-73.88121159554369,Hostel
Boston Rd & E Tremont Ave at NE corner,40.84035400111976,-73.87983300021861,Food Hai,40.840579,-73.87948,Chinese Restaurant
Boston Rd & E Tremont Ave at NE corner,40.84035400111976,-73.87983300021861,MTA Regional Bus Depot - West Farms,40.83845935727748,-73.87797961707979,Bus Station
Boston Rd & E Tremont Ave at NE corner,40.84035400111976,-73.87983300021861,Foot Locker,40.8378913,-73.8845068,Shoe Store
Boston Rd & E Tremont Ave at NE corner,40.84035400111976,-73.87983300021861,Chinatown,40.84146754232078,-73.88313609264463,Asian Restaurant
Boston Rd & E Tremont Ave at NE corner,40.84035400111976,-73.87983300021861,Prospect Coffee Shop,40.83757698149015,-73.88083923833605,Coffee Shop
Boston Rd & E Tremont Ave at NE corner,40.84035400111976,-73.87983300021861,Family Department Store,40.841618300920736,-73.88334855030676,Department Store
Boston Rd & E Tremont Ave at NE corner,40.84035400111976,-73.87983300021861,Alitalia Pizzeria Restaurant,40.840023326199095,-73.87585497185644,Pizza Place
Boston Rd & E Tremont Ave at NE corner,40.84035400111976,-73.87983300021861,Showtime Basketball Courts,40.83702558134896,-73.87958744139678,Basketball Court
Boston Rd & E Tremont Ave at NE corner,40.84035400111976,-73.87983300021861,"MTA MaBSTOA Bus at East 180th St & Devoe Ave: (Bx9, Q44 Last Stop)",40.84207699688499,-73.87606143951416,Bus Station
Boston Rd & E Tremont Ave at NE corner,40.84035400111976,-73.87983300021861,Vidalia Park,40.84434023892913,-73.88150645421123,Park
Boston Rd & E Tremont Ave at NE corner,40.84035400111976,-73.87983300021861,"New Horizon Dental, P.C.",40.83750999999999,-73.8842114,Dentist's Office
Boston Rd & 178th St at SE corner,40.84063900116436,-73.8795549998336,Jimbo's Hamburger Palace,40.839217439995124,-73.87803216408489,Diner
Boston Rd & 178th St at SE corner,40.84063900116436,-73.8795549998336,River Park,40.84306197093502,-73.87752023628035,Park
Boston Rd & 178th St at SE corner,40.84063900116436,-73.8795549998336,Tropicana Theatere & Lounge,40.83740441148761,-73.87792219453874,Lounge
Boston Rd & 178th St at SE corner,40.84063900116436,-73.8795549998336,Stop & Shop,40.838213418233,-73.88385996222496,Supermarket
Boston Rd & 178th St at SE corner,40.84063900116436,-73.8795549998336,Subway Restaurant,40.84089660644531,-73.87959289550781,Sandwich Place
Boston Rd & 178th St at SE corner,40.84063900116436,-73.8795549998336,Domino's Pizza,40.84194916148795,-73.8836145401001,Pizza Place
Boston Rd & 178th St at SE corner,40.84063900116436,-73.8795549998336,GameStop,40.837857738527404,-73.88403185848986,Video Game Store
Boston Rd & 178th St at SE corner,40.84063900116436,-73.8795549998336,Liqour & Wine Warehouse,40.83764695176369,-73.88359906312165,Liquor Store
Boston Rd & 178th St at SE corner,40.84063900116436,-73.8795549998336,GNC,40.83801049296167,-73.88427972793579,Supplement Shop
Boston Rd & 178th St at SE corner,40.84063900116436,-73.8795549998336,Dunkin Donuts,40.84010119902915,-73.87664166750253,Donut Shop
Boston Rd & 178th St at SE corner,40.84063900116436,-73.8795549998336,Family Dollar,40.841417,-73.883174,Discount Store
Boston Rd & 178th St at SE corner,40.84063900116436,-73.8795549998336,Chase Bank,40.837821697277214,-73.88288762698363,Bank
Boston Rd & 178th St at SE corner,40.84063900116436,-73.8795549998336,Subway,40.837799501349714,-73.88411575659069,Sandwich Place
Boston Rd & 178th St at SE corner,40.84063900116436,-73.8795549998336,Dippin Dots,40.84159269746876,-73.87954150374226,Ice Cream Shop
Boston Rd & 178th St at SE corner,40.84063900116436,-73.8795549998336,Pioneer Supermarket,40.84079810986241,-73.87939745627696,Supermarket
Boston Rd & 178th St at SE corner,40.84063900116436,-73.8795549998336,Q44 Bus Stop,40.840008791744985,-73.87850790366784,Bus Station
Boston Rd & 178th St at SE corner,40.84063900116436,-73.8795549998336,M.A.C. @ Grand Central Terminal,40.84008417671589,-73.88046599696642,Cosmetics Shop
Boston Rd & 178th St at SE corner,40.84063900116436,-73.8795549998336,Tito’s,40.84097693213648,-73.87980564510866,Food Truck
Boston Rd & 178th St at SE corner,40.84063900116436,-73.8795549998336,Howard Johnson Hotel,40.83974935491521,-73.88121159554369,Hostel
Boston Rd & 178th St at SE corner,40.84063900116436,-73.8795549998336,Food Hai,40.840579,-73.87948,Chinese Restaurant
Boston Rd & 178th St at SE corner,40.84063900116436,-73.8795549998336,MTA Regional Bus Depot - West Farms,40.83845935727748,-73.87797961707979,Bus Station
Boston Rd & 178th St at SE corner,40.84063900116436,-73.8795549998336,Chinatown,40.84146754232078,-73.88313609264463,Asian Restaurant
Boston Rd & 178th St at SE corner,40.84063900116436,-73.8795549998336,Alitalia Pizzeria Restaurant,40.840023326199095,-73.87585497185644,Pizza Place
Boston Rd & 178th St at SE corner,40.84063900116436,-73.8795549998336,"MTA MaBSTOA Bus at East 180th St & Devoe Ave: (Bx9, Q44 Last Stop)",40.84207699688499,-73.87606143951416,Bus Station
Boston Rd & 178th St at SE corner,40.84063900116436,-73.8795549998336,Family Department Store,40.841618300920736,-73.88334855030676,Department Store
Boston Rd & 178th St at SE corner,40.84063900116436,-73.8795549998336,Prospect Coffee Shop,40.83757698149015,-73.88083923833605,Coffee Shop
Boston Rd & 178th St at SE corner,40.84063900116436,-73.8795549998336,Showtime Basketball Courts,40.83702558134896,-73.87958744139678,Basketball Court
Boston Rd & 178th St at SE corner,40.84063900116436,-73.8795549998336,Vidalia Park,40.84434023892913,-73.88150645421123,Park
Boston Rd & 178th St at SE corner,40.84063900116436,-73.8795549998336,Asia Gate,40.84444358939004,-73.87733074138687,Zoo
Boston Rd & 178th St at SE corner,40.84063900116436,-73.8795549998336,Nature Trek,40.84480986624829,-73.87814013902106,Zoo Exhibit
Boston Rd & 178th St at SE corner,40.84063900116436,-73.8795549998336,MTA MaBSTOA Bus Bx21 / Bx40 / Bx42 / BxM10 at East Tremont & Morris Park Avenues,40.84007616537736,-73.87381643925367,Bus Line
Boston Rd & 178th St at NW corner,40.84107800066419,-73.87939700013239,Jimbo's Hamburger Palace,40.839217439995124,-73.87803216408489,Diner
Boston Rd & 178th St at NW corner,40.84107800066419,-73.87939700013239,River Park,40.84306197093502,-73.87752023628035,Park
Boston Rd & 178th St at NW corner,40.84107800066419,-73.87939700013239,JungleWorld,40.84522652894162,-73.8771813890588,Zoo
Boston Rd & 178th St at NW corner,40.84107800066419,-73.87939700013239,Tropicana Theatere & Lounge,40.83740441148761,-73.87792219453874,Lounge
Boston Rd & 178th St at NW corner,40.84107800066419,-73.87939700013239,Stop & Shop,40.838213418233,-73.88385996222496,Supermarket
